ID	Name	Desc
572	Nỗ Thủ	[NAME] Là nhậm chức tại Vũ Lâm Quân tinh nhuệ nỏ thủ. Lâu dài huấn luyện bắn súng để [IT] Ánh mắt nhạy cảm, trải qua chiến trận để [IT] Gặp chuyện bình tĩnh.
573	Thần Tiễn Thủ	[NAME] Vốn là một thợ săn, [IT] Tiễn thuật cao siêu, có thể bên ngoài trăm bước bắn giết chạy vội con nai.\n Về sau phản quân làm loạn, [IT] Ứng chinh nhập ngũ, dùng một tay kinh người cung thuật tại bộ đội bên trong lưu lại hiển hách thanh danh, càng bị tuyển vào triều đình vương bài thần xạ thủ đội ngũ.
574	Xích Hậu	[NAME] Đối cưỡi ngựa phi thường mê muội, [IT] Yêu quý tại trên lưng ngựa xóc nảy lao nhanh, lao vùn vụt ngàn dặm cảm giác.\n[IT] Đối mã yêu quý cùng tinh xảo kỵ thuật gây nên nơi đó trú quân chú ý, bọn hắn hướng [NAME] Hứa hẹn, nếu như [IT] Nguyện ý gia nhập quân đội tiếp nhận trinh sát huấn luyện, liền có thể cho [IT] Đỉnh cấp khoái mã rong ruổi.[NAME] Một lời đáp ứng.
575	Dược Sư	[NAME] Đặc biệt thích nghiên cứu các loại thực vật.[IT] Có thể cấp tốc mà chuẩn xác phân biệt trong rừng rậm các loại thực vật tính trạng công dụng.[IT] Vì phát huy thiên phú của mình trở thành một dược sư.
576	Thủ Lâm Nhân	[NAME] Thôn xóm lưng tựa đại sơn xây lên, trên núi rừng cây là bọn hắn thiên nhiên nơi ẩn núp, cũng là bọn hắn ăn ở bảo khố. \n Vì bảo hộ vùng rừng tùng này, [NAME] Gia nhập thôn xóm thủ rừng đội ngũ.
577	Kiên Khách	[NAME] Đối xử mọi người nhiệt tâm, giao du rộng khắp.[IT] Rất am hiểu tại quan hệ nhân mạch ở giữa du tẩu, cái này khiến [IT] Trở thành một ưu tú lái buôn.\n[IT] Nhiều lần thoải mái, cuối cùng lấy tuổi xây dựng sự nghiệp tích lũy đại lượng tài phú, đồng thời dưỡng thành không quan tâm hơn thua qua nhân tâm cảnh.
578	Đổ Tràng Lão Bản	[NAME] Trước kia tại hắc đạo một tuyến dốc sức làm, dựa vào công phu thật dần dần leo lên trên, đem rất nhiều người giẫm tại dưới chân.\n Bây giờ, [IT] Kinh doanh có ít nhà khổng lồ sòng bạc, [ITS] Thế lực trải rộng hắc bạch hai đạo, ngay tại chỗ hoành hành bá đạo, nói một không hai.
579	Dưỡng Cổ Nhân	[NAME] Vốn là một tòa phương nam biên cảnh thành nhỏ cư dân. Tại một lần Man tộc cướp bóc bên trong, [IT] Bị bắt đi trở thành tù binh.\n Man nhân ép buộc [IT] Tiến hành nguy hiểm nuôi cổ công việc —— Một chuyến này đương rất dễ dàng bị cổ trùng lây nhiễm chết oan chết uổng.\n Ăn bữa hôm lo bữa mai sinh hoạt cùng đồng sự thê thảm tử trạng để [IT] Trở nên đặc biệt dễ dàng làm ác mộng.
580	Hoạn Quan	[NAME] Vì thoát khỏi nghèo khó sinh hoạt, cam nguyện vứt bỏ nam nhân thân phận trà trộn vào cung làm một cái tiểu thái giám. Tâm tư thâm trầm khát vọng quyền thế [IT] Cùng nhau đi tới rốt cục trở nên nổi bật, trở thành một cái quyền nghiêng nhất thời đại hoạn quan.\n Nhưng mà mỗi khi nhớ tới năm đó cung hình thống khổ, [IT] Đều sẽ bị hối hận hung hăng quấn quanh.
581	Tiểu Địa Chủ	[NAME] Làm ăn kiếm không ít tiền, nhưng mà [NAME] Trời sinh tính lười nhác, [IT] Chán ghét cửa hàng ngươi lừa ta gạt, chỉ muốn hỗn cái ăn no, qua qua không có việc gì thời gian.\n Thế là [NAME] Về nhà mua một khối đất, làm một cái tiểu địa chủ.
582	Diện Thủ	[NAME] Sinh tuấn mỹ, [IT] Bị hoang dâm đương triều Hoàng đế muội muội chọn trúng, trở thành trai lơ.\n Mượn nhờ mỹ mạo của mình, [IT] Vì mình gia đình giành đại lượng ưu việt điều kiện, nhưng mà cũng đưa tới cái khác trai lơ ghen ghét. Cuối cùng [IT] Bị âm mưu hãm hại, đã mất đi sủng hạnh.
583	Gian Điệp	[NAME] Ở kinh thành kinh doanh một nhà tiệm tạp hóa, [IT] Tướng mạo thường thường, bất thiện ngôn từ, là một cái nhìn qua mười phần người tầm thường.\n Nhưng mà [IT] Lại là địch quốc tận tâm bồi dưỡng bí mật gián điệp, [IT] Bị huấn luyện nắm giữ cao thâm khinh công cùng nghe trộm kỹ xảo, ẩn núp kinh thành, tận khả năng nắm giữ triều đình động tĩnh.
584	Đạo Tặc	[NAME] Lấy ăn cắp mà sống, nhưng là [ITS] Kỹ thuật rất kém cỏi, thường xuyên bị bắt được người, luôn luôn bị phẫn nộ đám người ẩu đả.\n Cái này bi thảm tao ngộ để [IT] Vết thương chằng chịt, cái này khiến [ITS] Ăn cắp trở nên càng khó khăn.
585	Bái Thủ	[NAME] Có một loại thần kỳ mẫn cảm, [IT] Có thể một chút nhìn ra một người có tiền hay không, tiền trên người chứa ở chỗ đó. Bởi vậy, [IT] Có thể nhẹ nhõm chọn trúng những cái kia không có phòng bị người, từ [IT] Trên người chúng lấy ra tiền đến.
586	Đại Thiện Nhân	[NAME] Là mười dặm tám hương nổi danh đại thiện nhân, [IT] Nhiệt tình vì lợi ích chung, thích hay làm việc thiện, thiện tên truyền xa.\n[NAME] Có một cái tung hoành giang hồ mộng, chỉ là thân thể quá yếu không cách nào tập võ, bởi vậy thích nhất giúp đỡ nghèo túng giang hồ hào khách.
587	Lạc Tuyển Tú Tài	[NAME] Một lòng muốn thi lấy công danh, nhưng là luôn thi không trúng. Lần lượt thất bại để [IT] Hình dung tiều tụy, ép khô [ITS] Thân thể cùng tinh thần.
588	Cung Đình Thực Quan	[NAME] Là trong cung đình một ăn quan, [IT] Phụ trách nhấm nháp mỗi ngày cho Hoàng Thượng đồ ăn phải chăng hợp cách.\n Từ một loại nào đó trình độ đi lên nói, đây là một loại cơm đến há miệng sinh hoạt, [NAME] Bởi vậy trở nên lười biếng mà đồi phế.
589	Nha Dịch	[NAME] Là một quan phủ nha dịch, [IT] Phụ trách trông coi đại lao, cũng tại khi tất yếu đối phạm nhân hành hình.\n[NAME] Rất thích cây gậy hung hăng đánh vào trên nhục thể cảm giác, cái này khiến [IT] Cảm thấy mình sinh hoạt là may mắn.
590	Vũ Sư Nhân	[NAME] Rời đi cằn cỗi quê hương đi mưu sinh sống, [IT] Gia nhập một cái gánh hát đi tiến hành lưu động biểu diễn.\n Bởi vì [IT] Thân thủ nhanh nhẹn, làm người trung hậu, gánh hát lĩnh đội đem múa sư cái này một trọng yếu hạng mục giao phó cho [IT], [IT] Cũng thường thường bởi vì biểu hiện xuất sắc chiếm được cả sảnh đường lớn tiếng khen hay.
591	Đạo Sĩ	[NAME] Bởi vì thân thể tiên thiên suy yếu, ở lâu tại nơi đó một cái đạo quan bên trong điều dưỡng thân thể. Trường kỳ tiếp xúc để [IT] Đối Đạo giáo lý niệm sinh ra hứng thú nồng hậu, không lâu liền xuất gia thành một đạo sĩ.
592	Hòa Thượng	[NAME] Bởi vì một lần nghiêm trọng tình cảm ngăn trở mà lòng như tro nguội. Vì trốn tránh thế giới này cho [IT] Thống khổ, [IT] Chặt đứt phiền não tia, xuất gia trở thành một tăng nhân.
593	Đạo Quan Quan Chủ	[NAME] Là một nhà nông thôn đạo quán nhỏ quán chủ.[IT] Ngoại trừ mỗi ngày tụng kinh tu đạo, còn thường xuyên dùng mình nắm giữ y thuật giúp các hương thân chữa bệnh.\n Bởi vậy, [ITS] Đạo quán mặc dù quy mô không lớn, nhưng ở nơi đó hương hỏa thanh danh nhưng cũng không nhỏ.
594	Trại Chủ	[NAME] Là một tòa sơn trại trại chủ, lấy cướp bóc quá khứ thương khách mà sống.\n[NAME] Tuy nói đi là cường đạo sinh ý, nhưng là rất có nguyên tắc, như không chống cự, tuyệt sẽ không đả thương người tính mệnh.
595	Đoạt Mệnh Thần Y	[NAME] Là nhất đại danh y, [ITS] Y thuật hết sức kinh người. Nhưng có một lần trị liệu một cái quyền quý sau, [IT] Lại bị mình người bệnh lấy oán trả ơn.\n[IT] Từ đây tính tình đại biến, bắt đầu lợi dụng y thuật của mình không lộ ra dấu vết đoạt tính mạng người.[IT] Đầu tiên liền cướp đoạt lúc trước lấy oán trả ơn tên kia quyền quý cả nhà trăm miệng người tính mệnh.
596	Thiên Băng	[NAME] Quê hương phát sinh qua một lần trời sập, [IT] Là duy nhất người sống sót.[IT] Tại trời sập bên trong bị cuồng bạo nguyên khí nhập thể mà thân phụ bệnh dữ, nhưng cũng bởi vậy thu được vượt qua thường nhân khí cảm.
597	Diệt Môn Chi Hận	[NAME] Quê hương bị tà giáo hủy diệt đồ thôn. Cái này khiến [IT] Đã mất đi tất cả thân nhân, đồng thời cho [IT] Trong lòng chôn xuống hạt giống cừu hận.[NAME] Một lòng báo thù, [IT] Tuyệt đối sẽ không đem thời gian lãng phí ở sinh hoạt việc vặt bên trên.
598	Hàn Dạ	[NAME] Đã từng trải qua một lần đêm lạnh tai nạn. Dài đến mấy tháng rét lạnh không ánh sáng, đói khổ lạnh lẽo kinh lịch để [IT] Đối đồ ăn có dị thường chấp nhất.
599	Trùng Tai	[NAME] Sinh hoạt thành trấn bộc phát qua trùng tai: Tất cả đồ ăn động vật đều bị côn trùng ăn hết, mọi người chỉ có thể trốn ở địa động bên trong ẩn tàng. Vì sinh tồn, tại dài đến hơn mười ngày trùng tai bên trong, mọi người chỉ có thể ăn côn trùng đỡ đói. Những này đáng sợ kinh lịch trở thành [NAME] Không cách nào xóa đi ác mộng.
600	Ngoạn Hỏa Tự Phần	[NAME] Từ nhỏ thích hỏa diễm, có một lần vụng trộm đùa lửa dẫn đến sinh ra hoả hoạn. Mặc dù [IT] May mắn từ trong tai nạn sống sót, nhưng lần đó tai nạn để [IT] Toàn thân lưu lại kinh khủng vết sẹo.
601	Hỏa Tai Hạnh Tồn	[NAME] Nhà bị một trận hoả hoạn đốt thành tro bụi, cái này khiến [IT] Lưu lại kinh khủng ký ức. Mặc dù tai nạn để [IT] Trở nên kiên cường, nhưng cho đến hôm nay, [NAME] Nhìn thấy lửa liền sẽ sợ hãi mất lý trí.
602	Lôi Kích	[NAME] Đã từng bị sét đánh bên trong, từ đây không cách nào giống người bình thường như thế đi bộ. Nhưng là từ đó về sau, [ITS] Đầu não dị thường rõ ràng, học đồ vật ngao ngao nhanh.
603	Kỳ Độc Triền Thân	[NAME] Lúc nhỏ lầm phục qua một loại mê chi thực vật, bởi vậy thân trúng một loại kỳ quái độc tố. Loại độc tố này sẽ để cho [IT] Thân thể suy yếu, nhưng cũng làm cho [IT] Có được bén nhạy dị thường cảm giác.
604	Thất Minh Nhân	[NAME] Đã từng từng chịu đựng một lần ngoài ý muốn dẫn đến hai mắt mù, nhưng mà cái này lại kích phát [IT] Phấn đấu dục vọng. Tại về sau trong vài năm, [IT] Tại nghệ thuật bên trên lấy được khiến người chú mục thành tựu, trở thành nghe tiếng xa gần người mù nghệ thuật gia.
605	Tà Giáo Cổ Chủng	[NAME] Đã từng bị tà giáo tu sĩ trồng vào cổ trùng, xem như bồi dưỡng cổ trùng vật chứa. Mặc dù về sau cái này tà giáo tu sĩ bị tiêu diệt, [IT] Cũng được cứu vớt, nhưng đoạn này kinh khủng kinh lịch cũng cho [ITS] Nhục thể lưu lại không thể xóa nhòa thương tích.
606	Tiên Nhân Thác Mộng	[NAME] Đã từng bị tiên nhân báo mộng, tiên nhân trong mộng truyền thụ cho [IT] Rất nhiều tu hành tri thức, cũng tại [ITS] Trong đầu lưu lại một cái thần bí tọa độ.
607	Tiền Thế Vị Tận	[NAME] Không biết chuyện gì xảy ra, trong đầu cuối cùng sẽ xuất hiện một chút không hiểu thấu một đoạn ký ức. Cái này nghiêm trọng quấy nhiễu [IT] Học tập công việc sinh hoạt.
608	Kỳ Ngộ	[NAME] Đã từng trong lúc vô tình từng ăn một viên ngàn năm hà thủ ô, cái này khiến [IT] Kinh lịch phạt mao tẩy tủy, cũng thu được cường kiện thân thể cùng tuyệt hảo tu hành thiên phú.
609	Lang Tai	[NAME] Là bắc địa sói họa người sống sót, [IT] Dựa vào mình siêu phàm thân thủ, bỏ xuống chiến hữu cùng người nhà, cuối cùng từ mấy ngàn con sói đói miệng hạ chạy trốn, cái này không thể không nói là một loại may mắn. Nhưng là điều này cũng làm cho [ITS] Quãng đời còn lại tràn ngập hối hận, ngày đêm tra tấn [ITS] Linh hồn.
610	Lỗ Quốc Học Giả	[NAME] Là đến từ Lỗ quốc một học giả, [ITS] Học thức hơn người nhưng là không rành thế sự, khi đi ngang qua một cái phương nam thành nhỏ lúc, bị một cái đen tác phường lừa gạt đi văn điệp giấy chứng nhận, bắt đi làm lao động. Mấy năm nghiền ép để [ITS] Thân thể nhận tổn hại cực lớn, vì tiếp tục cầu học, [IT] Nghĩ hết biện pháp trốn thoát.
100000	Âm Thần Đoạt Xá	[NAME] Dùng Âm thần cướp đoạt thân thể người khác, [IT] Cũng bởi vậy tổn thương hồn phách.
100001	Dương Thần Đoạt Xá	[NAME] Dùng Dương thần cướp đoạt thân thể người khác.
100002	Luân Hồi Giả	[NAME] Hồn phách đến từ cách xa dị giới, bởi vì vận mệnh triệu hoán giáng lâm giới này. Mặc dù tử vong cùng luân hồi có thể tẩy đi [ITS] Ký ức, nhưng là mỗi lần trùng sinh, vận mệnh đều sẽ chỉ dẫn [IT] Đi đến tương tự con đường.\n[NAME] Tại bị vận mệnh ước thúc đồng thời, cũng hưởng thụ vận mệnh quà tặng, mặc dù đây hết thảy [IT] Cũng không thể phát giác.
100003	Luân Hồi Giả	[NAME] Hồn phách đến từ cách xa dị giới, bởi vì vận mệnh triệu hoán giáng lâm giới này. Mặc dù tử vong cùng luân hồi có thể tẩy đi [ITS] Ký ức, nhưng là mỗi lần trùng sinh, vận mệnh đều sẽ chỉ dẫn [IT] Đi đến tương tự con đường.\n[NAME] Tại bị vận mệnh ước thúc đồng thời, cũng hưởng thụ vận mệnh quà tặng, mặc dù đây hết thảy [IT] Cũng không thể phát giác.
100004	Luân Hồi Giả	[NAME] Hồn phách đến từ cách xa dị giới, bởi vì vận mệnh triệu hoán giáng lâm giới này. Mặc dù tử vong cùng luân hồi có thể tẩy đi [ITS] Ký ức, nhưng là mỗi lần trùng sinh, vận mệnh đều sẽ chỉ dẫn [IT] Đi đến tương tự con đường.\n[NAME] Tại bị vận mệnh ước thúc đồng thời, cũng hưởng thụ vận mệnh quà tặng, mặc dù đây hết thảy [IT] Cũng không thể phát giác.
100005	Luân Hồi Giả	[NAME] Hồn phách đến từ cách xa dị giới, bởi vì vận mệnh triệu hoán giáng lâm giới này. Mặc dù tử vong cùng luân hồi có thể tẩy đi [ITS] Ký ức, nhưng là mỗi lần trùng sinh, vận mệnh đều sẽ chỉ dẫn [IT] Đi đến tương tự con đường.\n[NAME] Tại bị vận mệnh ước thúc đồng thời, cũng hưởng thụ vận mệnh quà tặng, mặc dù đây hết thảy [IT] Cũng không thể phát giác.
100006	Luân Hồi Giả	[NAME] Hồn phách đến từ cách xa dị giới, bởi vì vận mệnh triệu hoán giáng lâm giới này. Mặc dù tử vong cùng luân hồi có thể tẩy đi [ITS] Ký ức, nhưng là mỗi lần trùng sinh, vận mệnh đều sẽ chỉ dẫn [IT] Đi đến tương tự con đường.\n[NAME] Tại bị vận mệnh ước thúc đồng thời, cũng hưởng thụ vận mệnh quà tặng, mặc dù đây hết thảy [IT] Cũng không thể phát giác.
100007	Tiên Đồ Chi Ước	[NAME] Chính là người tu hành chuyển thế, kiếp trước bởi vì thiên đạo thay đổi tai ương mà vẫn lạc, mặc dù lịch luân hồi chi kiếp, nhưng ngày xưa tại tiên đồ phía trên lập xuống ước định y nguyên khắc ấn tại trong nguyên thần.\n Tại Nguyên Thần ước hẹn chỉ dẫn hạ, [NAME] Thế này chú định lại kết tiên duyên. Sẽ có dạng gì cố sự đang chờ hắn? Hiện tại không có ai biết......
100008	Tiên Đồ Chi Ước	[NAME] Chính là người tu hành chuyển thế, kiếp trước bởi vì thiên đạo thay đổi tai ương mà vẫn lạc, mặc dù lịch luân hồi chi kiếp, nhưng ngày xưa tại tiên đồ phía trên lập xuống ước định y nguyên khắc ấn tại trong nguyên thần.\n Tại Nguyên Thần ước hẹn chỉ dẫn hạ, [NAME] Thế này chú định lại kết tiên duyên. Sẽ có dạng gì cố sự đang chờ hắn? Hiện tại không có ai biết......
100009	Tiên Đồ Chi Ước	[NAME] Chính là người tu hành chuyển thế, kiếp trước bởi vì thiên đạo thay đổi tai ương mà vẫn lạc, mặc dù lịch luân hồi chi kiếp, nhưng ngày xưa tại tiên đồ phía trên lập xuống ước định y nguyên khắc ấn tại trong nguyên thần.\n Tại Nguyên Thần ước hẹn chỉ dẫn hạ, [NAME] Thế này chú định lại kết tiên duyên. Sẽ có dạng gì cố sự đang chờ hắn? Hiện tại không có ai biết......
200001	Điều Bì Tiểu Quỷ	[NAME] Từ nhỏ nghịch ngợm gây sự, hết ăn lại nằm. Mặc dù tại tư thục thành tích cũng không xuất chúng, nhưng mà chưa từng học tập hắn lại luôn có thể dựa vào thông minh thiên tư thông qua khảo hạch, để cho người ta lấy làm kỳ.\n Mặc dù như thế, [NAME] Lại có cực mạnh tinh thần trọng nghĩa, cái này đến từ chiếu cố [IT] Lớn lên nãi nãi tự thân dạy dỗ, mưa dầm thấm đất.
200002	Tổng Bộ Đầu	Triều đình vì tra xét ác tính án mạng mà thành lập bí mật tuần bổ đội, mỗi tổ từ mấy tinh anh đội viên tạo thành.[NAME] Lấy hơn người thân thủ được tuyển hai đội đội trưởng. Thâm thụ đội viên thích cùng kính yêu ([IT] Là nghĩ như vậy ).
200003	Đại Đầu Quái Anh	[NAME] Nhà họ kép liều mạng, chơi chữ lót, đứng hàng lão tam, cho nên đến tên này.[IT] Trời sinh đầu to, lại mặt mũi nhăn nheo, hình dung lão hủ. Lại khớp nối cứng ngắc, đầu không thể rủ xuống, đầu gối không thể khúc, đám người coi là không rõ, trốn tránh.\n Nhưng tai thính mắt tinh, trăm ngày có thể nói. Chín tuổi liền có thể chấp bút thành văn, xuất khẩu thành thơ, mọi người không khỏi lấy làm kỳ.
200004	Nhã Nghệ Kỳ Nhân	[NAME] Sau khi thành niên chơi vui vui sự tình, [IT] Tinh thông kỳ nghệ, khó gặp đối thủ, suốt đêm âm luật, lại vô tri âm, thế là đi khắp thiên hạ. Chỗ đến, đám người lấy hình dung quỷ dị, coi là hành thi đào được, tránh không kịp.[IT] Cũng thuận thế tự xưng vui đùa hành thi.
200005	Quai Hài Tử	[NAME] Sinh ra ở một cái thường thường bậc trung nhà, gia đình hòa thuận.[IT] Trời sinh quái lực, từ Tiểu Ái bênh vực kẻ yếu, lập chí muốn kiếm được trăm lượng bạc ròng vì cha mẹ mua đại trạch viện ở. Từng bị du phương đạo sĩ nói có có tài nhưng thành đạt muộn chi tướng.
200006	Khẩn Hoang Nhân	[NAME] Sau khi thành niên bởi vì phát hiện trăm lượng bạc ròng cũng không đủ mua nhà, liền từ bỏ này mộng tưởng, đổi nghề khai hoang, hưởng thụ ngẫu nhiên đào được không đáng tiền lại hiếm lạ chi vật ngạc nhiên cảm giác, cũng hướng phụ mẫu báo cáo sai đào được chi vật giá trị. Cùng đồng dạng có này ham mê người kết làm đồng minh, cộng đồng đi tại khai hoang trên đường.
200007	Phú Gia Công Tử	[NAME] Là một dị quốc quý tộc trưởng tử, hậu đãi gia đình điều kiện làm [IT] Dưỡng thành ngạo mạn bất tuân tính cách, nhưng [IT] Vẫn là tiếp nhận tốt đẹp giáo dục, đồng thời hiện ra cực cao mỹ thuật cùng kiến trúc thiên phú.
200008	Dị Bang Tử Nhân	[NAME] Tại một lần chuyện phiếm lúc, từ chu du liệt quốc một bạn bè trong miệng biết được phương đông lối kiến trúc, yêu quý kiến trúc học [IT] Rất có hứng thú. Thế là, ở gia đình giúp đỡ hạ, [IT] Đi vào Trung Nguyên, muốn đích thân học tập giải chuẩn mão cái này một kỳ diệu kỹ thuật.
200009	Hài Đồng Lĩnh Tụ	[NAME] Từ nhỏ đã thiên phú dị bẩm, xương cốt tinh kỳ, nhưng [IT] Cũng không có ỷ vào vũ lực ức hiếp người khác. Chính trực trượng nghĩa [IT] Thâm thụ người khác tín nhiệm, là phụ cận đám trẻ con trong lòng lãnh tụ.
200010	Tiểu Tiêu Sư	Bằng vào hơn người võ công, [NAME] Trở thành một nhà tiêu cục tại hắn gia hương phụ cận mở chi nhánh một tiêu sư. Mặc dù trước mắt còn không có gì danh khí, nhưng [IT] Một mực kiên trì luyện công, âm thầm hạ trở thành tổng tiêu cục tiêu đầu quyết tâm.
200011	Nông Gia Nha Đầu	Phụ mẫu trường kỳ bên ngoài kinh thương [NAME] Ở tại nông thôn, cùng [ITS] Nãi nãi cùng một chỗ sinh hoạt.[IT] Đối thiên nhiên luôn luôn tràn đầy hứng thú.
200012	Nông Mục Chuyên Gia	[NAME] Từ nãi nãi nơi đó học tập đến phong phú làm nông cùng nuôi dưỡng tương quan tri thức.\n Bởi vì đối động thực vật khắc sâu giải, bất luận cây nông nghiệp, súc vật hoặc là gia cầm, tại [NAME] Quản lý hạ luôn luôn ngay ngắn rõ ràng, liên tục bội thu cũng không phải là việc khó.
200013	Bị Khí Chi Nhân	[NAME] Giáng sinh lúc, một trận ngập trời hồng tai nương theo mà đến.[IT] Bị thôn dân cho rằng là bất tường chi tử, bởi vậy [ITS] Cha ruột tay đem hắn vứt bỏ tại trong núi sâu.
200014	Hắc Thị Kiên Khách	[NAME] Kéo dài hơi tàn sống tiếp được, có trời mới biết có phải là tiêu hết cả đời vận khí. Ốm yếu [IT] Nương tựa theo một điểm nhỏ thông minh tại chợ đen kiếm ăn, hắn bắt đầu minh bạch một cái đạo lý: Thiên hạ rộn ràng, đều là lợi lai; Thiên hạ nhốn nháo, đều là lợi hướng.
200015	Thân Thế Bất Minh	[NAME] Mình cũng không nhớ rõ mình từ đâu mà đến, từ có ký ức lên, [IT] Liền ngồi tại mình đặc chất trên xe ngựa lưu lãng tứ xứ.
200016	Tửu Quỷ Thương Nhân	[NAME] Thích thu thập vật kỳ quái, [IT] Đem những này thu tập được bảo bối đều giấu ở trên xe của mình, một bên lang thang, một lần bán cho người hữu duyên.[NAME] Ham mê uống rượu, tùy thân cõng một cái mini hàng khung, chứa bàn tính cùng rượu chờ duy trì sinh kế công cụ.
200017	Độc Sinh Nữ	[NAME] Sinh ra ở một cái nhà đại phú, là trong nhà thiên kim độc nữ, sâu phụ mẫu yêu thích, nhận gia tộc dốc sức bồi dưỡng.[IT] Cũng bởi vậy từ nhỏ đã gánh vác lấy phụ mẫu cực lớn chờ mong.
200018	Siêu Cấp Ngẫu Tượng	[NAME] Sau khi thành niên tại xem hải thành mưu sinh, nhưng mà bước đi liên tục khó khăn. Một cái vô tình, gia nhập cái nào đó thất vọng nghệ ban.[NAME] Mặc dù tính cách hướng nội, luôn có chút bi quan cảm xúc, nhưng ôn nhu cứng cỏi, chưa từng tuỳ tiện hướng khó khăn cúi đầu, rốt cục tại đồng bạn trợ giúp hạ trở thành xem hải thành nghe tiếng hồng nhân.
200019	Thành Giao Khí Anh	[NAME] Khi còn nhỏ bị người nhà vứt bỏ ở ngoài thành trong bụi cỏ, trùng hợp bị tại phụ cận trộm mộ đạo tặc đoàn băng nhặt về đi thay phiên nuôi dưỡng lớn lên. Nhiều năm mưa dầm thấm đất làm [IT] Đang trộm trộm phương diện hiện ra không tầm thường mới có thể, theo đạo tặc đoàn băng không muốn lộ ra tính danh đầu mục hồi ức, từ khi con én nhỏ học được đầy đất chạy về sau, tổ chức đặt chân phòng cũ mỗi ngày đều tại ném đồ vật......
200020	Lương Thượng Phi Tặc	[NAME] Lớn lên về sau hành tung bất định, gặp đầu không thấy đuôi. Nhưng tựa hồ đối với xà nhà tình hữu độc chung, ngẫu nhiên có thể trong thành đại hộ nhân gia trên xà nhà nhìn thấy [ITS] Thân ảnh, có khi cũng có thể tại nhà cùng khổ trên xà nhà tìm tới [IT] Lưu lại tiền riêng.
200021	Hoài Mộng Trĩ Tử	[NAME] Từ nhỏ ước mơ lấy chính nghĩa, tại [IT] Vừa mới hiểu chuyện thời điểm, liền may mắn làm quen trứ danh bộ khoái tiền bối. Tiền bối bị [IT] Dũng khí lây nhiễm, đáp ứng mang [IT] Ở bên người dạy bảo. Thiếu niên cũng thuận lợi bước lên mộng tưởng đường đi.
200022	Tự Do Bộ Khoái	[NAME] Sau khi lớn lên, hắn đi theo tiền bối trở thành bộ khoái, nhưng mà lại gặp gặp rất nhiều bất đắc dĩ hiện thực sau, hắn cảm giác sâu sắc mộng tưởng trở thành hư ảnh, cũng cùng mình tiền bối quyết liệt. Từ Lục Phiến Môn thoát ly, hắn trở thành một tự do bộ khoái, lấy mình tay thủ hộ xem hải thành.
200023	Thiên Ngoại Chuyển Sinh	[NAME] Chính là thiên ngoại một đoàn hỗn độn chi khí hạ xuống nhân gian chuyển sinh, đáng tiếc bởi vì lúc hạ xuống góc độ không đối, hỏng căn cơ, cũng quên đi tự thân gánh vác thần thánh sứ mệnh.
200024	Trà Quán Thuyết Thư	[NAME] Sau khi lớn lên trở thành một cái người kể chuyện, [IT] Sáng tác trường thiên Bình thư 《 Tu tiên nhớ 》 Đạt được người nghe yêu quý. Nhưng mà người này thường xuyên kéo càng, mỗi khi người nghe oán trách, [IT] Lợi dụng nhanh nhanh qua loa tắc trách, mười phần để cho người ta mặt lớn.
200025	Số Học Quỷ Tài	[NAME] Từ nhỏ thông minh, tinh thông toán thuật chi đạo. Nghe nói [IT] Từ nhỏ trong sinh hoạt liền không câu nệ tiểu tiết, là cái quái tài. Đặc biệt thích cùng nghi nan đề mục phân cao thấp, lấy chinh phục nan đề làm vinh. Cũng bởi vậy thu được toán thuật Trạng Nguyên, ở quê hương xa gần nghe tiếng.
200026	Bài Thánh	[NAME] Thân là đứa con của số phận, dần dần trở thành kinh thành số một bài thánh.[IT] Cùng người đối cục lúc, luôn có thể phòng ngừa chu đáo trù tính chung toàn cục, hoặc tại trong tuyệt cảnh thần quất, bồi dưỡng kỳ tích.
200027	Bổ Thiên Giả	Cảm tạ người chơi [color=#D06508] Trang Tử không phải cá [/color] Tại trò chơi khảo thí trong lúc đó cung cấp trợ giúp. Hắn từng lấy Hỏa Nhãn Kim Tinh tìm tới mấy cái nghiêm trọng BUG, đối trò chơi hoàn thiện làm ra trác tuyệt cống hiến.
200028	Bổ Thiên Giả	Cảm tạ người chơi [color=#D06508] Chu công tử [/color] Tại trò chơi khảo thí trong lúc đó cung cấp trợ giúp. Hắn từng vì khảo thí trò chơi mấy ngày không ngủ, cũng đối trò chơi trị số đưa ra mấu chốt đề nghị, vì trò chơi hoàn thiện làm ra trác tuyệt cống hiến.
200029	Bổ Thiên Giả	Cảm tạ người chơi [color=#D06508] Kỳ thật không phải ta [/color] Tại trò chơi khảo thí trong lúc đó cung cấp trợ giúp. Hắn từng nghịch thiên cải mệnh, đem tư chất kỳ chênh lệch đệ tử Viên như tuyết bồi dưỡng thành tài, Kết Đan nhất phẩm, cũng tại về sau trong khảo nghiệm hoàn thành toàn công pháp tinh thông hành động vĩ đại, vì trò chơi hoàn thiện làm ra trác tuyệt cống hiến.
200030	Bổ Thiên Giả	Cảm tạ người chơi [color=#D06508] Một tia không chó [/color] Tại trò chơi khảo thí trong lúc đó cung cấp trợ giúp. Nàng cho chúng ta cung cấp quý giá phối âm, cũng tại trong khảo nghiệm vì nông nghiệp phát triển cung cấp rất nhiều quý giá ý kiến, vì trò chơi hoàn thiện làm ra trác tuyệt cống hiến.
